play_type,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,play_type_nfl,special_teams_play,st_play_type,pass,rush,special,play
0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,END_QUARTER,0.0,0,0.0,0.0,0.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,short,right,6.0,2.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,-5.0,8.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,0.0,1.0,0.0,1.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,6.0,1.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
no_play,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,1.0,6.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,right,17.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,4.0,10.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,4.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,14.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,KICK_OFF,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,short,middle,13.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,SACK,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,7.0,5.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,-1.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,3.0,14.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,5.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
field_goal,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,FIELD_GOAL,0.0,0,0.0,0.0,1.0,0.0
kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,KICK_OFF,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,short,middle,13.0,9.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,3.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
field_goal,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,FIELD_GOAL,0.0,0,0.0,0.0,1.0,0.0
kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,KICK_OFF,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,-2.0,1.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,-3.0,12.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,-3.0,21.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,short,right,5.0,3.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,END_QUARTER,0.0,0,0.0,0.0,0.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
field_goal,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,FIELD_GOAL,0.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,right,35.0,4.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,15.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
field_goal,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,FIELD_GOAL,0.0,0,0.0,0.0,1.0,0.0
kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,KICK_OFF,1.0,0,0.0,0.0,1.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,29.0,1.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,deep,left,38.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,15.0,0.0,0,0,INTERCEPTION,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,13.0,2.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,-1.0,7.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,7.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,1.0,0.0,0.0,1.0
field_goal,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,FIELD_GOAL,0.0,0,0.0,0.0,1.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,2.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,deep,middle,17.0,1.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,deep,left,27.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,9.0,2.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,deep,middle,19.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,2.0,7.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,short,left,11.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,10.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,4.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,0.0,0.0,0.0,1.0
run,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,4.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
extra_point,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,XP_KICK,1.0,0,0.0,0.0,1.0,0.0
kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,KICK_OFF,1.0,0,0.0,0.0,1.0,0.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
no_play,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,0.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,15.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
qb_spike,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,PASS,0.0,0,0.0,0.0,0.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,right,36.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,19.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,right,52.0,0.0,0,0,INTERCEPTION,0.0,0,1.0,0.0,0.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,END_GAME,0.0,0,0.0,0.0,0.0,0.0
kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,KICK_OFF,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,13.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,6.0,1.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,0.0,0.0,1.0,0.0,0.0,0.0,short,left,-1.0,9.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,-1.0,2.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,37.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
field_goal,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,FIELD_GOAL,0.0,0,0.0,0.0,1.0,0.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,5.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,right,25.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,1.0,0.0,0.0,1.0
no_play,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,0.0,0.0,0.0,1.0
run,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,1.0,0.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,right,18.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,23.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,-10.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,SACK,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,0.0,13.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,5.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,SACK,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,-2.0,8.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,END_QUARTER,0.0,0,0.0,0.0,0.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,8.0,5.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,37.0,7.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,3.0,0.0,0,0,INTERCEPTION,0.0,0,1.0,0.0,0.0,1.0
pass,0.0,0.0,1.0,0.0,0.0,0.0,deep,left,40.0,7.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,12.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,2.0,0.0,0,0,INTERCEPTION,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,16.0,24.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
extra_point,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,XP_KICK,1.0,0,0.0,0.0,1.0,0.0
kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,KICK_OFF,1.0,0,0.0,0.0,1.0,0.0
run,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,2.0,9.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,0.0,0.0,1.0,0.0,0.0,0.0,deep,left,23.0,4.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,0.0,0.0,1.0,0.0,0.0,0.0,short,right,-4.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,5.0,1.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,short,left,-1.0,8.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,0.0,0.0,1.0,0.0,0.0,0.0,deep,left,19.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
no_play,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PENALTY,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,-3.0,4.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,3.0,1.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
run,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,middle,0,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,left,end,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,guard,RUSH,0.0,0,0.0,1.0,0.0,1.0
run,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,right,tackle,RUSH,0.0,0,0.0,1.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,deep,right,16.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,right,5.0,2.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,6.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
punt,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,PUNT,1.0,0,0.0,0.0,1.0,0.0
pass,1.0,0.0,1.0,0.0,0.0,0.0,short,left,12.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
pass,1.0,1.0,1.0,0.0,0.0,0.0,short,left,-1.0,0.0,0,0,PASS,0.0,0,1.0,0.0,0.0,1.0
